from_id,anbieter,stunde,median_gehzeit,tage_unter_5min,tage_gesamt,anteil_unter_5min,ms_pop
1048,Villo (cyclocity/JCDecaux),6,5,23,24,96,223
1048,Villo (cyclocity/JCDecaux),7,5,23,24,96,223
1048,Villo (cyclocity/JCDecaux),8,5,23,24,96,223
1048,Villo (cyclocity/JCDecaux),9,5,23,24,96,223
1049,Bolt,6,1,22,24,92,35
1049,Bolt,7,1,21,23,91,35
1049,Bolt,8,2,18,23,78,35
1049,Bolt,9,1,22,23,96,35
1049,Dott,6,1,21,22,95,35
1049,Dott,7,1,21,24,88,35
1049,Dott,8,1,24,24,100,35
1049,Dott,9,1,23,24,96,35
1049,Villo (cyclocity/JCDecaux),6,11,0,24,0,35
1049,Villo (cyclocity/JCDecaux),7,11,0,24,0,35
1049,Villo (cyclocity/JCDecaux),8,11,0,24,0,35
1049,Villo (cyclocity/JCDecaux),9,11,0,24,0,35
105,Bolt,6,1.5,20,24,83,271
105,Bolt,7,2,19,24,79,271
105,Bolt,8,2,19,24,79,271
105,Bolt,9,2,21,24,88,271
105,Dott,6,1,17,22,77,271
105,Dott,7,1,19,23,83,271
105,Dott,8,1,21,23,91,271
105,Dott,9,2,14,24,58,271
1050,Bolt,6,1,18,23,78,59
1050,Bolt,7,1.5,20,24,83,59
1050,Bolt,8,1,19,24,79,59
1050,Bolt,9,1,22,24,92,59
1050,Dott,6,1,21,23,91,59
1050,Dott,7,1,19,23,83,59
1050,Dott,8,1,18,24,75,59
1050,Dott,9,2,18,24,75,59
1050,Villo (cyclocity/JCDecaux),6,5,24,24,100,59
1050,Villo (cyclocity/JCDecaux),7,5,24,24,100,59
1050,Villo (cyclocity/JCDecaux),8,5,24,24,100,59
1050,Villo (cyclocity/JCDecaux),9,5,24,24,100,59
1051,Bolt,6,2,21,24,88,136
1051,Bolt,7,1,19,23,83,136
1051,Bolt,8,1,22,23,96,136
1051,Bolt,9,1,21,23,91,136
1051,Dott,6,1,24,24,100,136
1051,Dott,7,1,22,24,92,136
1051,Dott,8,1,20,24,83,136
1051,Dott,9,1,19,23,83,136
1051,Villo (cyclocity/JCDecaux),6,11,0,24,0,136
1051,Villo (cyclocity/JCDecaux),7,11,0,24,0,136
1051,Villo (cyclocity/JCDecaux),8,11,0,24,0,136
1051,Villo (cyclocity/JCDecaux),9,11,0,24,0,136
1052,Bolt,6,1,21,24,88,267
1052,Bolt,7,1,22,23,96,267
1052,Bolt,8,1,23,24,96,267
1052,Bolt,9,1,23,24,96,267
1052,Dott,6,1,21,24,88,267
1052,Dott,7,1,23,24,96,267
1052,Dott,8,1,20,23,87,267
1052,Dott,9,1,21,23,91,267
1052,Villo (cyclocity/JCDecaux),6,2,24,24,100,267
1052,Villo (cyclocity/JCDecaux),7,2,24,24,100,267
1052,Villo (cyclocity/JCDecaux),8,2,24,24,100,267
1052,Villo (cyclocity/JCDecaux),9,2,24,24,100,267
1053,Bolt,6,2,21,24,88,172
1053,Bolt,7,1,19,24,79,172
1053,Bolt,8,1,21,22,95,172
1053,Bolt,9,1,20,23,87,172
1053,Dott,6,1,21,23,91,172
1053,Dott,7,1,23,24,96,172
1053,Dott,8,1,23,24,96,172
1053,Dott,9,1,24,24,100,172
1053,Villo (cyclocity/JCDecaux),6,0,24,24,100,172
1053,Villo (cyclocity/JCDecaux),7,0,24,24,100,172
1053,Villo (cyclocity/JCDecaux),8,0,24,24,100,172
1053,Villo (cyclocity/JCDecaux),9,0,24,24,100,172
1054,Bolt,6,2,18,21,86,124
1054,Bolt,7,1,20,23,87,124
1054,Bolt,8,1,21,24,88,124
1054,Bolt,9,1,23,24,96,124
1054,Dott,6,1,22,24,92,124
1054,Dott,7,1,23,24,96,124
1054,Dott,8,1.5,23,24,96,124
1054,Dott,9,1,19,24,79,124
1054,Villo (cyclocity/JCDecaux),6,2,24,24,100,124
1054,Villo (cyclocity/JCDecaux),7,2,24,24,100,124
1054,Villo (cyclocity/JCDecaux),8,2,24,24,100,124
1054,Villo (cyclocity/JCDecaux),9,2,24,24,100,124
1055,Bolt,6,1,20,22,91,264
1055,Bolt,7,1,22,24,92,264
1055,Bolt,8,1,20,22,91,264
1055,Bolt,9,1.5,20,22,91,264
1055,Dott,6,1,22,23,96,264
1055,Dott,7,1,20,24,83,264
1055,Dott,8,1,24,24,100,264
1055,Dott,9,1,20,24,83,264
1055,Villo (cyclocity/JCDecaux),6,5,24,24,100,264
1055,Villo (cyclocity/JCDecaux),7,5,24,24,100,264
1055,Villo (cyclocity/JCDecaux),8,5,24,24,100,264
1055,Villo (cyclocity/JCDecaux),9,5,24,24,100,264
1056,Bolt,6,1,20,23,87,196
1056,Bolt,7,1,21,22,95,196
1056,Bolt,8,1.5,20,24,83,196
1056,Bolt,9,1,20,23,87,196
1056,Dott,6,1,22,23,96,196
1056,Dott,7,1,22,24,92,196
1056,Dott,8,1,22,23,96,196
1056,Dott,9,1,21,23,91,196
1056,Villo (cyclocity/JCDecaux),6,1,24,24,100,196
1056,Villo (cyclocity/JCDecaux),7,1,24,24,100,196
1056,Villo (cyclocity/JCDecaux),8,1,24,24,100,196
1056,Villo (cyclocity/JCDecaux),9,1,24,24,100,196
1057,Bolt,6,1,23,24,96,98
1057,Bolt,7,1,20,22,91,98
1057,Bolt,8,1,21,23,91,98
1057,Bolt,9,2.5,16,22,73,98
1057,Dott,6,1,21,24,88,98
1057,Dott,7,1,18,23,78,98
1057,Dott,8,1,17,23,74,98
1057,Dott,9,2,24,24,100,98
1057,Villo (cyclocity/JCDecaux),6,4,24,24,100,98
1057,Villo (cyclocity/JCDecaux),7,4,24,24,100,98
1057,Villo (cyclocity/JCDecaux),8,4,24,24,100,98
1057,Villo (cyclocity/JCDecaux),9,4,24,24,100,98
1058,Bolt,6,1,22,24,92,116
1058,Bolt,7,1,24,24,100,116
1058,Bolt,8,1,20,23,87,116
1058,Bolt,9,1,23,24,96,116
1058,Dott,6,1,19,22,86,116
1058,Dott,7,1,20,24,83,116
1058,Dott,8,1.5,21,24,88,116
1058,Dott,9,1,21,24,88,116
1058,Villo (cyclocity/JCDecaux),6,3,24,24,100,116
1058,Villo (cyclocity/JCDecaux),7,3,24,24,100,116
1058,Villo (cyclocity/JCDecaux),8,3,24,24,100,116
1058,Villo (cyclocity/JCDecaux),9,3,24,24,100,116
1059,Bolt,6,1,20,23,87,31
1059,Bolt,7,2,21,23,91,31
1059,Bolt,8,1,22,23,96,31
1059,Bolt,9,1,22,23,96,31
1059,Dott,6,1.5,19,24,79,31
1059,Dott,7,1,22,23,96,31
1059,Dott,8,1,23,24,96,31
1059,Dott,9,1,23,24,96,31
1059,Villo (cyclocity/JCDecaux),6,1,24,24,100,31
1059,Villo (cyclocity/JCDecaux),7,1,24,24,100,31
1059,Villo (cyclocity/JCDecaux),8,1,24,24,100,31
1059,Villo (cyclocity/JCDecaux),9,1,24,24,100,31
106,Bolt,6,1,21,24,88,228
106,Bolt,7,1.5,20,24,83,228
106,Bolt,8,1,21,24,88,228
106,Bolt,9,2,17,24,71,228
106,Dott,6,1,19,24,79,228
106,Dott,7,2,17,22,77,228
106,Dott,8,2,18,23,78,228
106,Dott,9,1,20,24,83,228
1060,Bolt,6,1,20,22,91,82
1060,Bolt,7,1,20,23,87,82
1060,Bolt,8,1,20,23,87,82
1060,Bolt,9,1,18,23,78,82
1060,Dott,6,1,23,24,96,82
1060,Dott,7,1,19,24,79,82
1060,Dott,8,1,21,24,88,82
1060,Dott,9,1.5,21,24,88,82
1060,Villo (cyclocity/JCDecaux),6,7,0,24,0,82
1060,Villo (cyclocity/JCDecaux),7,7,0,24,0,82
1060,Villo (cyclocity/JCDecaux),8,7,0,24,0,82
1060,Villo (cyclocity/JCDecaux),9,7,0,24,0,82
1061,Bolt,6,1,23,24,96,222
1061,Bolt,7,1,22,24,92,222
1061,Bolt,8,1,23,24,96,222
1061,Bolt,9,1,21,24,88,222
1061,Dott,6,1,23,24,96,222
1061,Dott,7,1,21,24,88,222
1061,Dott,8,1,22,23,96,222
1061,Dott,9,1,20,24,83,222
1061,Villo (cyclocity/JCDecaux),6,8,0,24,0,222
1061,Villo (cyclocity/JCDecaux),7,8,0,24,0,222
1061,Villo (cyclocity/JCDecaux),8,8,0,24,0,222
1061,Villo (cyclocity/JCDecaux),9,8,0,24,0,222
1062,Bolt,6,1,22,23,96,140
1062,Bolt,7,1,21,24,88,140
1062,Bolt,8,1,18,23,78,140
1062,Bolt,9,2,21,23,91,140
1062,Dott,6,1,19,23,83,140
1062,Dott,7,1,23,24,96,140
1062,Dott,8,1,21,24,88,140
1062,Dott,9,1,22,24,92,140
1062,Villo (cyclocity/JCDecaux),6,9,0,24,0,140
1062,Villo (cyclocity/JCDecaux),7,9,0,24,0,140
1062,Villo (cyclocity/JCDecaux),8,9,0,24,0,140
1062,Villo (cyclocity/JCDecaux),9,9,0,24,0,140
1063,Bolt,6,1,21,24,88,46
1063,Bolt,7,1,22,24,92,46
1063,Bolt,8,1,22,23,96,46
1063,Bolt,9,2,17,23,74,46
1063,Dott,6,2,20,23,87,46
1063,Dott,7,1,20,23,87,46
1063,Dott,8,1,22,24,92,46
1063,Dott,9,1,21,22,95,46
1064,Bolt,6,1,19,23,83,91
1064,Bolt,7,1,21,24,88,91
1064,Bolt,8,2.5,20,24,83,91
1064,Bolt,9,2,20,24,83,91
1064,Dott,6,2,19,24,79,91
1064,Dott,7,1,22,24,92,91
1064,Dott,8,1,19,24,79,91
1064,Dott,9,1,23,23,100,91
1065,Bolt,6,1,21,23,91,81
1065,Bolt,7,2,20,23,87,81
1065,Bolt,8,2,15,23,65,81
1065,Bolt,9,1.5,23,24,96,81
1065,Dott,6,1,21,24,88,81
1065,Dott,7,1,22,23,96,81
1065,Dott,8,1,23,24,96,81
1065,Dott,9,1,22,24,92,81
1066,Bolt,6,1,22,24,92,51
1066,Bolt,7,2,18,23,78,51
1066,Bolt,8,2,20,22,91,51
1066,Bolt,9,2,20,24,83,51
1066,Dott,6,1,19,24,79,51
1066,Dott,7,1,17,24,71,51
1066,Dott,8,1,21,24,88,51
1066,Dott,9,2,18,23,78,51
1067,Bolt,6,1,21,24,88,78
1067,Bolt,7,1,22,24,92,78
1067,Bolt,8,1.5,22,24,92,78
1067,Bolt,9,1,17,22,77,78
1067,Dott,6,1,21,24,88,78
1067,Dott,7,1,20,23,87,78
1067,Dott,8,2,21,24,88,78
1067,Dott,9,1,21,24,88,78
1067,Villo (cyclocity/JCDecaux),6,13,0,24,0,78
1067,Villo (cyclocity/JCDecaux),7,13,0,24,0,78
1067,Villo (cyclocity/JCDecaux),8,13,0,24,0,78
1067,Villo (cyclocity/JCDecaux),9,13,0,24,0,78
1068,Bolt,6,1,22,24,92,41
1068,Bolt,7,1,19,23,83,41
1068,Bolt,8,1,20,24,83,41
1068,Bolt,9,1,22,23,96,41
1068,Dott,6,1,20,24,83,41
1068,Dott,7,1,23,23,100,41
1068,Dott,8,2,18,22,82,41
1068,Dott,9,1,20,23,87,41
1068,Villo (cyclocity/JCDecaux),6,12,0,24,0,41
1068,Villo (cyclocity/JCDecaux),7,12,0,24,0,41
1068,Villo (cyclocity/JCDecaux),8,12,0,24,0,41
1068,Villo (cyclocity/JCDecaux),9,12,0,24,0,41
1069,Bolt,6,2,22,24,92,38
1069,Bolt,7,1,22,24,92,38
1069,Bolt,8,1,23,24,96,38
1069,Bolt,9,1,21,24,88,38
1069,Dott,6,1.5,22,24,92,38
1069,Dott,7,2,21,22,95,38
1069,Dott,8,2,19,24,79,38
1069,Dott,9,1,24,24,100,38
1069,Villo (cyclocity/JCDecaux),6,12,0,24,0,38
1069,Villo (cyclocity/JCDecaux),7,12,0,24,0,38
1069,Villo (cyclocity/JCDecaux),8,12,0,24,0,38
1069,Villo (cyclocity/JCDecaux),9,12,0,24,0,38
107,Bolt,6,2,20,24,83,157
107,Bolt,7,1,21,24,88,157
107,Bolt,8,2,19,24,79,157
107,Bolt,9,1.5,19,24,79,157
107,Dott,6,1,21,23,91,157
107,Dott,7,1,22,23,96,157
107,Dott,8,2,17,22,77,157
107,Dott,9,1,18,22,82,157
1070,Bolt,6,2,21,24,88,60
1070,Bolt,7,1,21,22,95,60
1070,Bolt,8,1.5,20,24,83,60
1070,Bolt,9,1,22,24,92,60
1070,Dott,6,1.5,19,24,79,60
1070,Dott,7,1,22,24,92,60
1070,Dott,8,1.5,23,24,96,60
1070,Dott,9,1,19,23,83,60
1070,Villo (cyclocity/JCDecaux),6,12,0,24,0,60
1070,Villo (cyclocity/JCDecaux),7,12,0,24,0,60
1070,Villo (cyclocity/JCDecaux),8,12,0,24,0,60
1070,Villo (cyclocity/JCDecaux),9,12,0,24,0,60
1071,Bolt,6,2,19,24,79,75
1071,Bolt,7,1,21,23,91,75
1071,Bolt,8,1,22,23,96,75
1071,Bolt,9,2,24,24,100,75
1071,Dott,6,1,21,24,88,75
1071,Dott,7,2.5,18,24,75,75
1071,Dott,8,2,19,23,83,75
1071,Dott,9,1,21,24,88,75
1071,Villo (cyclocity/JCDecaux),6,7,0,24,0,75
1071,Villo (cyclocity/JCDecaux),7,7,0,24,0,75
1071,Villo (cyclocity/JCDecaux),8,7,0,24,0,75
1071,Villo (cyclocity/JCDecaux),9,7,0,24,0,75
1072,Bolt,6,2,22,24,92,217
1072,Bolt,7,2,20,23,87,217
1072,Bolt,8,2,21,24,88,217
1072,Bolt,9,1.5,22,24,92,217
1072,Dott,6,1,18,23,78,217
1072,Dott,7,1,24,24,100,217
1072,Dott,8,1,21,23,91,217
1072,Dott,9,1,23,23,100,217
1072,Villo (cyclocity/JCDecaux),6,2,24,24,100,217
1072,Villo (cyclocity/JCDecaux),7,2,24,24,100,217
1072,Villo (cyclocity/JCDecaux),8,2,24,24,100,217
1072,Villo (cyclocity/JCDecaux),9,2,24,24,100,217
1073,Bolt,6,1,22,24,92,132
1073,Bolt,7,2,22,24,92,132
1073,Bolt,8,1,24,24,100,132
1073,Bolt,9,1,22,23,96,132
1073,Dott,6,1,23,23,100,132
1073,Dott,7,1,20,22,91,132
1073,Dott,8,1,20,24,83,132
1073,Dott,9,1,24,24,100,132
1073,Villo (cyclocity/JCDecaux),6,4,24,24,100,132
1073,Villo (cyclocity/JCDecaux),7,4,24,24,100,132
1073,Villo (cyclocity/JCDecaux),8,4,24,24,100,132
1073,Villo (cyclocity/JCDecaux),9,4,24,24,100,132
1074,Bolt,6,1,20,22,91,75
1074,Bolt,7,1,23,24,96,75
1074,Bolt,8,2,19,24,79,75
1074,Bolt,9,1,22,23,96,75
1074,Dott,6,1,23,23,100,75
1074,Dott,7,1,21,24,88,75
1074,Dott,8,1,21,24,88,75
1074,Dott,9,1,22,24,92,75
1074,Villo (cyclocity/JCDecaux),6,7,0,24,0,75
1074,Villo (cyclocity/JCDecaux),7,7,0,24,0,75
1074,Villo (cyclocity/JCDecaux),8,7,0,24,0,75
1074,Villo (cyclocity/JCDecaux),9,7,0,24,0,75
1075,Bolt,6,2,19,23,83,97
1075,Bolt,7,1,21,23,91,97
1075,Bolt,8,1,20,24,83,97
1075,Bolt,9,1,20,23,87,97
1075,Dott,6,1,24,24,100,97
1075,Dott,7,1,23,24,96,97
1075,Dott,8,1,23,24,96,97
1075,Dott,9,2,20,23,87,97
1075,Villo (cyclocity/JCDecaux),6,5,24,24,100,97
1075,Villo (cyclocity/JCDecaux),7,5,24,24,100,97
1075,Villo (cyclocity/JCDecaux),8,5,24,24,100,97
1075,Villo (cyclocity/JCDecaux),9,5,24,24,100,97
1076,Bolt,6,1,21,22,95,74
1076,Bolt,7,1,19,23,83,74
1076,Bolt,8,1,21,24,88,74
1076,Bolt,9,1,19,23,83,74
1076,Dott,6,1,21,24,88,74
1076,Dott,7,2,21,24,88,74
1076,Dott,8,1,21,23,91,74
1076,Dott,9,1,22,23,96,74
1076,Villo (cyclocity/JCDecaux),6,8,0,24,0,74
1076,Villo (cyclocity/JCDecaux),7,8,0,24,0,74
1076,Villo (cyclocity/JCDecaux),8,8,0,24,0,74
1076,Villo (cyclocity/JCDecaux),9,8,0,24,0,74
1077,Bolt,6,1,22,23,96,126
1077,Bolt,7,2,20,24,83,126
1077,Bolt,8,1,23,24,96,126
1077,Bolt,9,1,23,24,96,126
1077,Dott,6,1,22,22,100,126
1077,Dott,7,2.5,18,24,75,126
1077,Dott,8,1,19,23,83,126
1077,Dott,9,1,18,22,82,126
1077,Villo (cyclocity/JCDecaux),6,9,0,24,0,126
1077,Villo (cyclocity/JCDecaux),7,9,0,24,0,126
1077,Villo (cyclocity/JCDecaux),8,9,0,24,0,126
1077,Villo (cyclocity/JCDecaux),9,9,0,24,0,126
1078,Bolt,6,1.5,21,24,88,290
1078,Bolt,7,1.5,22,24,92,290
1078,Bolt,8,1,18,23,78,290
1078,Bolt,9,1,20,23,87,290
1078,Dott,6,1,22,23,96,290
1078,Dott,7,1,21,23,91,290
1078,Dott,8,2,20,23,87,290
1078,Dott,9,1,22,24,92,290
1078,Villo (cyclocity/JCDecaux),6,4,24,24,100,290
1078,Villo (cyclocity/JCDecaux),7,4,24,24,100,290
1078,Villo (cyclocity/JCDecaux),8,4,24,24,100,290
1078,Villo (cyclocity/JCDecaux),9,4,24,24,100,290
1079,Bolt,6,1.5,24,24,100,211
1079,Bolt,7,1.5,23,24,96,211
1079,Bolt,8,2,23,24,96,211
1079,Bolt,9,2,18,22,82,211
1079,Dott,6,1,21,23,91,211
1079,Dott,7,1.5,21,24,88,211
1079,Dott,8,1,23,24,96,211
1079,Dott,9,2,20,23,87,211
1079,Villo (cyclocity/JCDecaux),6,3,24,24,100,211
1079,Villo (cyclocity/JCDecaux),7,3,24,24,100,211
1079,Villo (cyclocity/JCDecaux),8,3,24,24,100,211
1079,Villo (cyclocity/JCDecaux),9,3,24,24,100,211
108,Bolt,6,1.5,19,24,79,511
108,Bolt,7,1,20,24,83,511
108,Bolt,8,2,20,24,83,511
108,Bolt,9,2,19,23,83,511
108,Dott,6,1,22,24,92,511
108,Dott,7,2,19,23,83,511
108,Dott,8,1,20,24,83,511
108,Dott,9,1,19,24,79,511
1080,Bolt,6,2,21,24,88,34
1080,Bolt,7,1,22,24,92,34
1080,Bolt,8,1,19,23,83,34
1080,Bolt,9,1,21,23,91,34
1080,Dott,6,1,23,24,96,34
1080,Dott,7,2,22,24,92,34
1080,Dott,8,2,20,24,83,34
1080,Dott,9,2,19,23,83,34
1080,Villo (cyclocity/JCDecaux),6,3,24,24,100,34
1080,Villo (cyclocity/JCDecaux),7,3,24,24,100,34
1080,Villo (cyclocity/JCDecaux),8,3,24,24,100,34
1080,Villo (cyclocity/JCDecaux),9,3,24,24,100,34
1081,Bolt,6,1,22,23,96,196
1081,Bolt,7,1,22,24,92,196
1081,Bolt,8,1,22,24,92,196
1081,Bolt,9,2,19,23,83,196
1081,Dott,6,1,21,23,91,196
1081,Dott,7,1,22,24,92,196
1081,Dott,8,1,24,24,100,196
1081,Dott,9,2,22,24,92,196
1082,Bolt,6,1,20,24,83,27
1082,Bolt,7,1,20,24,83,27
1082,Bolt,8,2,20,23,87,27
1082,Bolt,9,2,20,22,91,27
1082,Dott,6,1,21,23,91,27
1082,Dott,7,1,22,24,92,27
1082,Dott,8,2,21,23,91,27
1082,Dott,9,1,21,23,91,27
1082,Villo (cyclocity/JCDecaux),6,13,0,24,0,27
1082,Villo (cyclocity/JCDecaux),7,13,0,24,0,27
1082,Villo (cyclocity/JCDecaux),8,13,0,24,0,27
1082,Villo (cyclocity/JCDecaux),9,13,0,24,0,27
1083,Bolt,6,1.5,21,24,88,115
1083,Bolt,7,1,22,24,92,115
1083,Bolt,8,1,18,24,75,115
1083,Bolt,9,1,21,23,91,115
1083,Dott,6,1,20,23,87,115
1083,Dott,7,1,19,22,86,115
1083,Dott,8,1,22,24,92,115
1083,Dott,9,2,18,24,75,115
1083,Villo (cyclocity/JCDecaux),6,9,0,24,0,115
1083,Villo (cyclocity/JCDecaux),7,9,0,24,0,115
1083,Villo (cyclocity/JCDecaux),8,9,0,24,0,115
1083,Villo (cyclocity/JCDecaux),9,9,0,24,0,115
1084,Bolt,6,1.5,22,24,92,77
1084,Bolt,7,1,20,24,83,77
1084,Bolt,8,1,21,22,95,77
1084,Bolt,9,1,21,24,88,77
1084,Dott,6,1,19,23,83,77
1084,Dott,7,1,24,24,100,77
1084,Dott,8,1,22,24,92,77
1084,Dott,9,1,23,24,96,77
1084,Villo (cyclocity/JCDecaux),6,6,0,24,0,77
1084,Villo (cyclocity/JCDecaux),7,6,0,24,0,77
1084,Villo (cyclocity/JCDecaux),8,6,0,24,0,77
1084,Villo (cyclocity/JCDecaux),9,6,0,24,0,77
1085,Bolt,6,1,21,24,88,125
1085,Bolt,7,2,18,24,75,125
1085,Bolt,8,1,22,23,96,125
1085,Bolt,9,1,21,24,88,125
1085,Dott,6,1,20,23,87,125
1085,Dott,7,1,23,24,96,125
1085,Dott,8,1,22,23,96,125
1085,Dott,9,1,22,24,92,125
1085,Villo (cyclocity/JCDecaux),6,9,0,24,0,125
1085,Villo (cyclocity/JCDecaux),7,9,0,24,0,125
1085,Villo (cyclocity/JCDecaux),8,9,0,24,0,125
1085,Villo (cyclocity/JCDecaux),9,9,0,24,0,125
1086,Bolt,6,1,19,24,79,134
1086,Bolt,7,1,20,23,87,134
1086,Bolt,8,1,20,22,91,134
1086,Bolt,9,1,21,22,95,134
1086,Dott,6,1,22,24,92,134
1086,Dott,7,2,19,22,86,134
1086,Dott,8,1,18,23,78,134
1086,Dott,9,1,23,24,96,134
1086,Villo (cyclocity/JCDecaux),6,9,0,24,0,134
1086,Villo (cyclocity/JCDecaux),7,9,0,24,0,134
1086,Villo (cyclocity/JCDecaux),8,9,0,24,0,134
1086,Villo (cyclocity/JCDecaux),9,9,0,24,0,134
1087,Bolt,6,1,19,24,79,150
1087,Bolt,7,2,24,24,100,150
1087,Bolt,8,1,23,24,96,150
1087,Bolt,9,1,22,24,92,150
1087,Dott,6,1,21,24,88,150
1087,Dott,7,2,20,23,87,150
1087,Dott,8,1.5,23,24,96,150
1087,Dott,9,2,21,24,88,150
1087,Villo (cyclocity/JCDecaux),6,6,0,24,0,150
1087,Villo (cyclocity/JCDecaux),7,6,0,24,0,150
1087,Villo (cyclocity/JCDecaux),8,6,0,24,0,150
1087,Villo (cyclocity/JCDecaux),9,6,0,24,0,150
1088,Bolt,6,1,22,23,96,157
1088,Bolt,7,1,20,23,87,157
1088,Bolt,8,1,22,23,96,157
1088,Bolt,9,2,23,24,96,157
1088,Dott,6,1,22,23,96,157
1088,Dott,7,1,21,23,91,157
1088,Dott,8,1,22,24,92,157
1088,Dott,9,2,21,24,88,157
1088,Villo (cyclocity/JCDecaux),6,6,0,24,0,157
1088,Villo (cyclocity/JCDecaux),7,6,0,24,0,157
1088,Villo (cyclocity/JCDecaux),8,6,0,24,0,157
1088,Villo (cyclocity/JCDecaux),9,6,0,24,0,157
1089,Bolt,6,1,22,24,92,96
1089,Bolt,7,1,19,23,83,96
1089,Bolt,8,1,22,23,96,96
1089,Bolt,9,1,19,22,86,96
1089,Dott,6,1,19,24,79,96
1089,Dott,7,1,24,24,100,96
1089,Dott,8,1,23,24,96,96
1089,Dott,9,1,22,24,92,96
1089,Villo (cyclocity/JCDecaux),6,10,0,24,0,96
1089,Villo (cyclocity/JCDecaux),7,10,0,24,0,96
1089,Villo (cyclocity/JCDecaux),8,10,0,24,0,96
1089,Villo (cyclocity/JCDecaux),9,10,0,24,0,96
109,Bolt,6,1.5,19,24,79,124
109,Bolt,7,2,19,23,83,124
109,Bolt,8,2.5,18,24,75,124
109,Bolt,9,2,14,23,61,124
109,Dott,6,1,17,22,77,124
109,Dott,7,1,19,24,79,124
109,Dott,8,1,22,23,96,124
109,Dott,9,1.5,21,24,88,124
109,Villo (cyclocity/JCDecaux),6,13,0,20,0,124
109,Villo (cyclocity/JCDecaux),7,13,0,20,0,124
109,Villo (cyclocity/JCDecaux),8,13,0,20,0,124
109,Villo (cyclocity/JCDecaux),9,13,0,20,0,124
1090,Bolt,6,1,20,23,87,95
1090,Bolt,7,1,21,23,91,95
1090,Bolt,8,1,23,24,96,95
1090,Bolt,9,2,20,24,83,95
1090,Dott,6,1.5,19,24,79,95
1090,Dott,7,1,21,24,88,95
1090,Dott,8,1,21,24,88,95
1090,Dott,9,1,23,23,100,95
1090,Villo (cyclocity/JCDecaux),6,6,0,24,0,95
1090,Villo (cyclocity/JCDecaux),7,6,0,24,0,95
1090,Villo (cyclocity/JCDecaux),8,6,0,24,0,95
1090,Villo (cyclocity/JCDecaux),9,6,0,24,0,95
1091,Bolt,6,2,19,23,83,140
1091,Bolt,7,2,20,23,87,140
1091,Bolt,8,1,21,23,91,140
1091,Bolt,9,2,21,24,88,140
1091,Dott,6,1,22,24,92,140
1091,Dott,7,1,24,24,100,140
1091,Dott,8,1.5,21,22,95,140
1091,Dott,9,1,22,22,100,140
1091,Villo (cyclocity/JCDecaux),6,5,24,24,100,140
1091,Villo (cyclocity/JCDecaux),7,5,24,24,100,140
1091,Villo (cyclocity/JCDecaux),8,5,24,24,100,140
1091,Villo (cyclocity/JCDecaux),9,5,24,24,100,140
1092,Bolt,6,1,21,23,91,15
1092,Bolt,7,1,22,22,100,15
1092,Bolt,8,1,23,24,96,15
1092,Bolt,9,1,20,22,91,15
1092,Dott,6,1.5,22,24,92,15
1092,Dott,7,1,20,24,83,15
1092,Dott,8,1,22,23,96,15
1092,Dott,9,1,21,23,91,15
1092,Villo (cyclocity/JCDecaux),6,3,24,24,100,15
1092,Villo (cyclocity/JCDecaux),7,3,24,24,100,15
1092,Villo (cyclocity/JCDecaux),8,3,24,24,100,15
1092,Villo (cyclocity/JCDecaux),9,3,24,24,100,15
1093,Bolt,6,1,22,23,96,442
1093,Bolt,7,1,20,23,87,442
1093,Bolt,8,1,20,24,83,442
1093,Bolt,9,1,22,22,100,442
1093,Dott,6,1,22,24,92,442
1093,Dott,7,1,20,23,87,442
1093,Dott,8,1,21,22,95,442
1093,Dott,9,1,22,23,96,442
1093,Villo (cyclocity/JCDecaux),6,5,24,24,100,442
1093,Villo (cyclocity/JCDecaux),7,5,24,24,100,442
1093,Villo (cyclocity/JCDecaux),8,5,24,24,100,442
1093,Villo (cyclocity/JCDecaux),9,5,24,24,100,442
1094,Bolt,6,1,19,23,83,226
1094,Bolt,7,1,21,23,91,226
1094,Bolt,8,1,20,23,87,226
1094,Bolt,9,2,20,23,87,226
1094,Dott,6,1,24,24,100,226
1094,Dott,7,1,23,24,96,226
1094,Dott,8,1,22,23,96,226
1094,Dott,9,1,18,23,78,226
1094,Villo (cyclocity/JCDecaux),6,4,24,24,100,226
1094,Villo (cyclocity/JCDecaux),7,4,24,24,100,226
1094,Villo (cyclocity/JCDecaux),8,4,24,24,100,226
1094,Villo (cyclocity/JCDecaux),9,4,24,24,100,226
1095,Bolt,6,2,21,23,91,290
1095,Bolt,7,1,22,23,96,290
1095,Bolt,8,2,23,24,96,290
1095,Bolt,9,1,21,22,95,290
1095,Dott,6,1,22,23,96,290
1095,Dott,7,2,18,24,75,290
1095,Dott,8,1,22,24,92,290
1095,Dott,9,1.5,21,22,95,290
1095,Villo (cyclocity/JCDecaux),6,2,24,24,100,290
1095,Villo (cyclocity/JCDecaux),7,2,24,24,100,290
1095,Villo (cyclocity/JCDecaux),8,2,24,24,100,290
1095,Villo (cyclocity/JCDecaux),9,2,24,24,100,290
1096,Bolt,6,1,20,23,87,191
1096,Bolt,7,1,22,23,96,191
1096,Bolt,8,2,22,23,96,191
1096,Bolt,9,1,21,24,88,191
1096,Dott,6,1,21,24,88,191
1096,Dott,7,1,22,24,92,191
1096,Dott,8,2,22,23,96,191
1096,Dott,9,1.5,23,24,96,191
